COWcode,year,e_total_fuel_income_pc,e_total_oil_income_pc,e_total_resources_income_pc,,e_pop,e_gdppc,e_wb_pop,e_mipopula,v2x_polyarchy,e_pt_coup
517,2011,,,,,1091.459,1.704,10293333,,0.222,0
517,2012,,,,,1118.146,1.776,10549668,,0.226,0
517,2013,,,,,1145.553,1.826,10811538,,0.228,0
517,2014,,,,,1179.938,1.892,11083629,,0.236,0
517,2015,,,,,1206.78,1.986,11369066,,0.236,0
517,2016,,,,,1235.596,2.056,11668829,,0.234,0
517,2017,,,,,1261.88,2.135,11980960,,0.233,0
517,2018,,,,,1292.326,2.239,12301969,,0.235,0
517,2019,,,,,1316.424,2.327,12626938,,0.238,0
517,2020,,,,,,,12952209,,0.235,0
517,2021,,,,,,,,,0.236,0
520,1900,,,,,,,,1551.352,0.036,
520,1901,,,,,,,,1556.069,0.036,
520,1902,,,,,,,,1560.787,0.036,
520,1903,,,,,,,,1565.504,0.036,
520,1904,,,,,,,,1570.222,0.036,
520,1905,,,,,,,,1574.939,0.036,
520,1906,,,,,,,,1579.656,0.036,
520,1907,,,,,,,,1584.374,0.036,
520,1908,,,,,,,,1589.091,0.036,
520,1909,,,,,,,,1593.809,0.036,
520,1910,,,,,,,,1598.526,0.032,
520,1911,,,,,,,,1601.752,0.032,
520,1912,,,,,,,,1604.978,0.032,
520,1913,,,,,,,,1608.204,0.032,
520,1914,,,,,,,,1611.43,0.032,
520,1915,,,,,,,,1614.656,0.032,
520,1916,,,,,,,,1617.882,0.032,
520,1917,,,,,,,,1621.108,0.032,
520,1918,,,,,,,,1624.334,0.032,
520,1919,,,,,,,,1627.56,0.032,
520,1920,,,,,,,,1630.786,0.032,
520,1921,,,,,,,,1647.848,0.032,
520,1922,,,,,,,,1664.909,0.032,
520,1923,,,,,,,,1681.971,0.032,
520,1924,,,,,,,,1699.032,0.032,
520,1925,,,,,,,,1716.094,0.032,
520,1926,,,,,,,,1733.156,0.032,
520,1927,,,,,,,,1750.217,0.032,
520,1928,,,,,,,,1767.279,0.032,
520,1929,,,,,,,,1784.34,0.032,
520,1930,,,,,,,,1801.402,0.032,
520,1931,,,,,,,,1816.343,0.032,
520,1932,,,,,,,,1831.285,0.032,
520,1933,,,,,,,,1846.226,0.032,
520,1934,,,,,,,,1861.167,0.032,
520,1935,,,,,,,,1876.109,0.032,
520,1936,,,,,,,,1891.05,0.032,
520,1937,,,,,,,,1905.991,0.032,
520,1938,,,,,,,,1920.932,0.032,
520,1939,,,,,,,,1935.874,0.032,
520,1940,,,,,,,,1950.815,0.031,
520,1941,,,,,,,,1982.134,0.042,
520,1942,,,,,,,,2013.452,0.048,
520,1943,,,,,,,,2044.771,0.048,
520,1944,,,,,,,,2076.089,0.048,
520,1945,,,,,,,,2107.408,0.048,
520,1946,,,,,,,,2138.726,0.048,
520,1947,,,,,,,,2170.044,0.053,
520,1948,,,,,,,,2201.363,0.053,
520,1949,,,,,,,,2232.682,0.053,
520,1950,,,,,,,,2264,0.068,
520,1951,,,,,,,,2319.5,0.079,
520,1952,,,,,,,,2375,0.079,
520,1953,,,,,,,,2430.5,0.079,
520,1954,,,,,,,,2486,0.079,
520,1955,,,,,,,,2541.5,0.091,
520,1956,,,,,,,,2597,0.282,
520,1957,,,,,,,,2652.5,0.282,
520,1958,,,,,,,,2708,0.282,
520,1959,,,,,,,,2763.5,0.278,
520,1960,0,0,0,,301.186,1.576,2755967,2819,0.327,0
520,1961,0,0,0,,304.083,1.585,2814125,2903.795,0.384,1
520,1962,0,0,0,,309.188,1.575,2874215,2988.59,0.381,0
520,1963,0,0,0,,315.195,1.571,2936478,3073.385,0.381,0
520,1964,0,0,0,,320.986,1.565,3001160,3158.18,0.375,0
520,1965,0,0,0,,328.293,1.588,3068465,3242.975,0.36,0
520,1966,0,0,0,,335.422,1.583,3143654,3327.769,0.358,0
520,1967,0,0,0,,343.168,1.579,3227835,3412.564,0.358,0
520,1968,0,0,0,,350.785,1.596,3312735,3497.359,0.358,0
520,1969,0,0,0,,358.603,1.604,3386736,3582.154,0.226,2
520,1970,0,0,0,,365.293,1.596,3444569,3666.949,0.079,0
520,1971,0,0,0,,372.996,1.584,3472357,3879.654,0.079,0
520,1972,0,0,0,,379.87,1.592,3479792,4092.359,0.079,0
520,1973,0,0,0,,389.596,1.614,3512626,4305.064,0.079,0
520,1974,0,0,0,,406.037,1.626,3632986,4517.769,0.079,0
520,1975,0,0,0,,430.384,1.623,3880285,4730.474,0.079,0
520,1976,0,0,0,,466.549,1.62,4278974,4943.18,0.079,0
520,1977,0,0,0,,507.627,1.631,4802134,5155.885,0.079,0
520,1978,0,0,0,,555.834,1.63,5375018,5368.59,0.079,1
520,1979,0,0,0,,601.886,1.622,5892763,5581.295,0.078,0
520,1980,0,0,0,,637.71,1.614,6281138,5794,0.148,0
520,1981,0,0,0,,665.242,1.609,6511115,5883.8,0.148,0
520,1982,0,0,0,,684.013,1.623,6608040,5973.6,0.148,0
520,1983,0,0,0,,697.317,1.629,6618594,6063.4,0.148,0
520,1984,0,0,0,,703.273,1.628,6614713,6153.2,0.146,0
520,1985,0,0,0,,710.509,1.618,6648628,6243,0.146,0
520,1986,0,0,0,,719.904,1.632,6736751,6332.8,0.086,0
520,1987,0,0,0,,730.616,1.641,6862267,6422.6,0.145,0
520,1988,0,0,0,,744.343,1.65,7005226,6512.4,0.145,0
520,1989,0,0,0,,755.283,1.645,7133263,6602.2,0.145,0
520,1990,0,0,0,,766.007,1.659,7225089,6692,0.147,0
520,1991,0,0,0,,774.064,1.658,7274026,6761.4,0.141,0
520,1992,0,0,0,,782.454,1.639,7295380,6830.8,0.165,0
520,1993,0,0,0,,787.567,1.632,7315864,6900.2,0.169,0
520,1994,0,0,0,,799.893,1.629,7372592,6969.6,0.17,0
520,1995,0,0,0,,811.863,1.62,7491647,7039,0.172,0
520,1996,0,0,0,,829.374,1.613,7682683,7108.4,0.172,0
520,1997,0,0,0,,849.556,1.611,7936122,7177.8,0.172,0
520,1998,0,0,0,,879.659,1.638,8235064,7247.2,0.172,0
520,1999,0,0,0,,911.984,1.657,8553595,7316.6,0.172,0
520,2000,0,0,0,,943.074,1.674,8872250,7386,0.183,0
520,2001,0,0,0,,974.261,1.684,9186719,,0.183,0
520,2002,0,0,0,,1007.235,1.683,9501335,,0.183,0
520,2003,0,0,0,,1045.371,1.683,9815412,,0.183,0
520,2004,0,0,0,,1079.317,1.679,10130251,,0.182,0
520,2005,0,0,0,,1109.635,1.663,10446856,,0.191,0
520,2006,0,0,0,,1146.755,1.663,10763904,,0.192,0
520,2007,,,,,1179.931,1.66,11080122,,0.192,0
520,2008,,,,,1211.763,1.663,11397188,,0.192,0
520,2009,,,,,1240.66,1.666,11717691,,0.194,0
520,2010,,,,,1278.882,1.668,12043886,,0.201,0
520,2011,,,,,1316.213,1.669,12376305,,0.208,0
520,2012,,,,,1353.29,1.675,12715487,,0.185,0
520,2013,,,,,1390.486,1.696,13063711,,0.172,0
520,2014,,,,,1423.886,1.706,13423571,,0.172,0
520,2015,,,,,1462.934,1.711,13797204,,0.172,0
520,2016,,,,,1502.219,1.713,14185635,,0.172,0
520,2017,,,,,1536.052,1.713,14589165,,0.183,0
520,2018,,,,,1562.751,1.71,15008225,,0.158,0
520,2019,,,,,1581.318,1.714,15442906,,0.152,0
520,2020,,,,,,,15893219,,0.154,0
520,2021,,,,,,,,,0.163,0
780,1900,,,,,420.66,1.892,,3912,0.138,
780,1901,,,,,428.185,1.879,,3987.6,0.138,
780,1902,,,,,436.606,1.879,,4063.2,0.138,
780,1903,,,,,443.54,1.872,,4138.8,0.138,
780,1904,,,,,452.746,1.868,,4214.4,0.138,
780,1905,,,,,462.528,1.858,,4290,0.138,
780,1906,,,,,469.935,1.868,,4365.6,0.138,
780,1907,,,,,476.814,1.869,,4441.2,0.138,
780,1908,,,,,483.053,1.864,,4516.8,0.138,
780,1909,,,,,489.646,1.842,,4592.4,0.138,
780,1910,,,,,496.862,1.844,,4668,0.138,
780,1911,,,,,503.956,1.836,,4726.2,0.239,
780,1912,,,,,508.592,1.832,,4784.4,0.239,
780,1913,,,,,514.155,1.846,,4842.6,0.239,
780,1914,,,,,516.926,1.84,,4900.8,0.239,
780,1915,,,,,523.847,1.82,,4959,0.239,
780,1916,,,,,529.104,1.822,,5017.2,0.239,
780,1917,,,,,537.798,1.831,,5075.4,0.239,
780,1918,,,,,545.648,1.802,,5133.6,0.239,
780,1919,,,,,553.048,1.787,,5191.8,0.239,
780,1920,,,,,557.358,1.762,,5250,0.253,
780,1921,,,,,564.616,1.733,,5295.7,0.257,
780,1922,,,,,569.424,1.736,,5341.4,0.256,
780,1923,,,,,574.165,1.754,,5387.1,0.259,
780,1924,,,,,581.806,1.799,,5432.8,0.259,
780,1925,,,,,588.926,1.866,,5478.5,0.259,
780,1926,,,,,591.303,1.927,,5524.2,0.259,
780,1927,,,,,596.811,1.973,,5569.9,0.259,
780,1928,,,,,602.434,1.98,,5615.6,0.259,
780,1929,,,,,604.973,1.997,,5661.3,0.259,
780,1930,,,,,607.042,1.97,,5707,0.262,
780,1931,,,,,611.219,1.927,,5749.7,0.282,
780,1932,,,,,615.403,1.891,,5792.4,0.343,
780,1933,,,,,619.912,1.884,,5835.1,0.343,
780,1934,,,,,624.372,1.92,,5877.8,0.343,
780,1935,,,,,628.76,1.905,,5920.5,0.343,
780,1936,,,,,634.059,1.89,,5963.2,0.349,
780,1937,,,,,637.953,1.922,,6005.9,0.351,
780,1938,,,,,643.586,1.924,,6048.6,0.351,
780,1939,,,,,649.386,1.933,,6091.3,0.351,
780,1940,,,,,654.319,1.95,,6134,0.342,
780,1941,,,,,661.584,1.978,,6273.91,0.342,
780,1942,,,,,668.533,1.976,,6413.819,0.342,
780,1943,,,,,678.517,1.928,,6553.729,0.342,
780,1944,,,,,691.841,1.855,,6693.639,0.342,
780,1945,,,,,713.06,1.803,,6833.548,0.342,
780,1946,,,,,732.283,1.763,,6973.458,0.348,
780,1947,,,,,752.245,1.773,,7113.368,0.662,
780,1948,0,0,0,,774.458,1.853,,7253.278,0.691,
780,1949,0,0,0,,799.278,1.966,,7393.187,0.692,
780,1950,0,0,0,,828.528,2.136,,7533.097,0.692,0
780,1951,0,0,0,,853.613,2.208,,7771.087,0.692,0
780,1952,0,0,0,,869.416,2.205,,8009.078,0.666,0
780,1953,0,0,0,,892.363,2.191,,8247.068,0.65,0
780,1954,0,0,0,,922.396,2.225,,8485.058,0.649,0
780,1955,0,0,0,,948.77,2.237,,8723.048,0.651,0
780,1956,0,0,0,,967.347,2.166,,8961.039,0.649,0
780,1957,0,0,0,,990.743,2.149,,9199.029,0.65,0
780,1958,0,0,0,,1019.566,2.153,,9437.019,0.655,0
780,1959,0,0,0,,1045.602,2.155,,9675.01,0.655,0
780,1960,0,0,0,,1070.852,2.178,9874476,9913,0.673,0
780,1961,0,0,0,,1100.884,2.153,10111639,10183.6,0.675,0
780,1962,0,0,0,,1130.596,2.166,10352180,10454.2,0.676,0
780,1963,0,0,0,,1158.164,2.157,10597516,10724.8,0.676,0
780,1964,0,0,0,,1182.968,2.183,10849977,10995.4,0.676,0
780,1965,0,0,0,,1209.622,2.204,11110825,11266,0.673,0
780,1966,0,0,0,,1242.18,2.223,11380665,11536.6,0.673,0
780,1967,0,0,0,,1275.062,2.295,11657650,11807.2,0.673,0
780,1968,0,0,0,,1305.245,2.371,11937607,12077.8,0.673,0
780,1969,0,0,0,,1335.356,2.444,12214948,12348.4,0.673,0
780,1970,0,0,0,,1363.752,2.504,12485736,12619,0.662,0
780,1971,0,0,0,,1391.527,2.497,12747831,12862.7,0.635,0
780,1972,0,0,0,,1419.108,2.501,13002234,13106.4,0.624,0
780,1973,0,0,0,,1445.925,2.543,13252033,13350.1,0.613,0
780,1974,0,0,0,,1469.898,2.579,13501931,13593.8,0.614,0
780,1975,0,0,0,,1495.261,2.597,13755141,13837.5,0.622,0
780,1976,0,0,0,,1512.5,2.62,14012894,14081.2,0.622,0
780,1977,0,0,0,,1535.844,2.652,14273495,14324.9,0.6,0
780,1978,0,0,0,,1561.041,2.687,14533691,14568.6,0.575,0
780,1979,0,0,0,,1574.756,2.685,14788866,14812.3,0.56,0
780,1980,0,0,0,,1591.448,2.715,15035840,15056,0.532,0
780,1981,0,0,0,,1619.807,2.828,15272822,15286.9,0.532,0
780,1982,0,0,0,,1638.028,2.896,15501210,15517.8,0.353,0
780,1983,0,0,0,,1661.741,2.988,15724641,15748.7,0.494,0
780,1984,0,0,0,,1682.856,3.102,15948501,15979.6,0.494,0
780,1985,0,0,0,,1710.654,3.246,16176282,16210.5,0.494,0
780,1986,0,0,0,,1739.896,3.346,16408861,16441.4,0.492,0
780,1987,0,0,0,,1760.916,3.397,16643956,16672.3,0.486,0
780,1988,0,0,0,,1787.535,3.448,16878186,16903.2,0.481,0
780,1989,0,0,0,,1806.129,3.537,17106752,17134.1,0.457,0
780,1990,0,0,0,,1832.101,3.691,17325769,17365,0.465,0
780,1991,0,0,0,,1851.015,3.841,17535732,17572.1,0.465,0
780,1992,0,0,0,,1878.884,3.996,17736827,17779.2,0.465,0
780,1993,0,0,0,,1892.296,4.225,17924827,17986.3,0.468,0
780,1994,0,0,0,,1914.247,4.43,18094474,18193.4,0.495,0
780,1995,0,0,0,,1928.091,4.629,18242917,18400.5,0.566,0
780,1996,0,0,0,,1939.521,4.874,18367290,18607.6,0.566,0
780,1997,0,0,0,,1950.905,5.127,18470897,18814.7,0.566,0
780,1998,0,0,0,,1968.883,5.294,18564595,19021.8,0.549,0
780,1999,0,0,0,,1982.368,5.404,18663293,19228.9,0.548,0
780,2000,0,0,0,,1993.372,5.545,18777606,19436,0.518,0
780,2001,0,0,0,,1999.4,5.594,18911727,,0.518,0
780,2002,0,0,0,,2015.386,5.767,19062476,,0.55,0
780,2003,0,0,0,,2038.226,5.989,19224036,,0.55,0
780,2004,0,0,0,,2051.994,6.224,19387153,,0.535,0
780,2005,0,0,0,,2071.397,6.512,19544988,,0.475,0
780,2006,0,0,0,,2087.944,6.942,19695977,,0.411,0
780,2007,,,,,2110.845,7.355,19842044,,0.407,0
780,2008,,,,,2122.78,7.761,19983984,,0.399,0
780,2009,,,,,2150.532,8.201,20123508,,0.396,0
780,2010,,,,,2160.174,8.82,20261738,,0.416,0
780,2011,,,,,2173.363,9.458,20398496,,0.42,0
780,2012,,,,,2194.77,10.138,20425000,,0.42,0
780,2013,,,,,2208.719,10.516,20585000,,0.459,0
780,2014,,,,,2221.262,10.914,20778000,,0.457,0
780,2015,,,,,2238.874,11.38,20970000,,0.606,0
780,2016,,,,,2255.259,11.754,21203000,,0.62,0
780,2017,,,,,2272.694,12.103,21444000,,0.619,0
780,2018,,,,,2283.518,12.368,21670000,,0.629,0
780,2019,,,,,2297.473,12.575,21803000,,0.594,0
780,2020,,,,,,,21919000,,0.613,0
780,2021,,,,,,,,,0.573,0
572,1900,,,,,,,,109.354,0.05,
572,1901,,,,,,,,111.292,0.05,
572,1902,,,,,,,,113.229,0.051,
572,1903,,,,,,,,115.167,0.051,
572,1904,,,,,,,,117.104,0.051,
572,1905,,,,,,,,119.042,0.051,
572,1906,,,,,,,,120.979,0.051,
572,1907,,,,,,,,122.917,0.051,
572,1908,,,,,,,,124.855,0.05,
572,1909,,,,,,,,126.792,0.048,
572,1910,,,,,,,,128.73,0.048,
572,1911,,,,,,,,130.871,0.048,
572,1912,,,,,,,,133.012,0.048,
572,1913,,,,,,,,135.152,0.048,
572,1914,,,,,,,,137.293,0.048,
572,1915,,,,,,,,139.434,0.048,
572,1916,,,,,,,,141.575,0.048,
572,1917,,,,,,,,143.716,0.048,
572,1918,,,,,,,,145.857,0.048,
572,1919,,,,,,,,147.998,0.048,
572,1920,,,,,,,,150.139,0.048,
572,1921,,,,,,,,153.61,0.05,
572,1922,,,,,,,,157.081,0.05,
572,1923,,,,,,,,160.553,0.05,
572,1924,,,,,,,,164.024,0.05,
572,1925,,,,,,,,167.495,0.05,
572,1926,,,,,,,,170.966,0.05,
572,1927,,,,,,,,174.437,0.05,
572,1928,,,,,,,,177.909,0.05,
572,1929,,,,,,,,181.38,0.05,
572,1930,,,,,,,,184.851,0.05,
572,1931,,,,,,,,188.94,0.05,
572,1932,,,,,,,,193.029,0.05,
572,1933,,,,,,,,197.118,0.05,
572,1934,,,,,,,,201.207,0.05,
572,1935,,,,,,,,205.296,0.05,
572,1936,,,,,,,,209.385,0.05,
572,1937,,,,,,,,213.474,0.05,
572,1938,,,,,,,,217.563,0.05,
572,1939,,,,,,,,221.652,0.05,
572,1940,,,,,,,,225.74,0.05,
572,1941,,,,,,,,230.466,0.05,
572,1942,,,,,,,,235.192,0.05,
572,1943,,,,,,,,239.918,0.05,
572,1944,,,,,,,,244.644,0.05,
572,1945,,,,,,,,249.37,0.05,
572,1946,,,,,,,,254.096,0.05,
572,1947,,,,,,,,258.822,0.05,
572,1948,,,,,,,,263.548,0.05,
572,1949,,,,,,,,268.274,0.05,
572,1950,,,,,30.393,0.811,,273,0.05,
572,1951,,,,,30.752,0.818,,280.408,0.05,
572,1952,,,,,31.312,0.829,,287.816,0.05,
572,1953,,,,,31.778,0.839,,295.224,0.05,
572,1954,,,,,32.534,0.854,,302.632,0.05,
572,1955,,,,,33.141,0.867,,310.04,0.05,
572,1956,,,,,33.777,0.881,,317.449,0.05,
572,1957,,,,,34.66,0.903,,324.857,0.05,
572,1958,,,,,35.451,0.928,,332.265,0.05,
572,1959,,,,,36.328,0.979,,339.673,0.05,
572,1960,,,,,36.855,1.054,336578,347.081,0.05,
572,1961,,,,,37.652,1.144,343346,357.887,0.054,
572,1962,,,,,38.478,1.263,350155,368.694,0.054,
572,1963,,,,,39.276,1.373,357279,379.5,0.054,
572,1964,,,,,40.23,1.497,365120,390.307,0.147,
572,1965,,,,,41.302,1.626,373925,401.113,0.178,
572,1966,,,,,42.25,1.722,383820,411.919,0.185,
572,1967,,,,,43.435,1.811,394760,422.726,0.187,
572,1968,8.25,0,228.54,,44.797,1.878,406508,433.532,0.201,0
572,1969,8.94,0,217.95,,46.126,2.034,418739,444.339,0.207,0
572,1970,12.49,0,212.49,,47.746,2.348,431251,455.145,0.209,0
572,1971,14.5,0,203.53,,49.347,2.555,443979,470.775,0.204,0
572,1972,14.28,0,187.61,,50.917,2.767,457039,486.405,0.204,0
572,1973,14.43,0,195.83,,52.058,2.884,470561,502.036,0.116,0
572,1974,19.58,0,203.52,,53.352,3.102,484747,517.666,0.089,0
572,1975,23.53,0,244.34,,55.174,3.521,499759,533.296,0.089,0
572,1976,22,0,226.3,,57.078,3.755,515602,548.926,0.089,0
572,1977,21.35,0,174.37,,58.485,3.759,532253,564.556,0.089,0
572,1978,27.79,0,160.89,,60.075,3.667,549787,580.187,0.096,0
572,1979,26.49,0,76.69,,62.043,3.642,568316,595.817,0.131,0
572,1980,25.31,0,25.31,,64.24,3.732,587852,611.447,0.131,0
572,1981,22.36,0,22.36,,66.589,3.875,608374,638.764,0.131,0
572,1982,20.84,0,20.84,,68.73,3.917,629812,666.081,0.131,0
572,1983,11.79,0,11.79,,71.142,3.91,652112,693.398,0.13,2
572,1984,12.88,0,12.88,,73.353,3.935,675240,720.715,0.125,0
572,1985,16.5,0,16.5,,75.792,4.02,699077,748.032,0.125,0
572,1986,15.17,0,15.17,,78.85,4.405,723599,775.348,0.125,0
572,1987,13.34,0,13.34,,82.098,4.785,748634,802.665,0.124,0
572,1988,12.23,0,12.23,,84.794,4.976,773774,829.982,0.121,0
572,1989,11.16,0,11.16,,87.753,5.224,798498,857.299,0.121,0
572,1990,10.01,0,10.01,,91.303,5.55,822423,884.616,0.122,0
572,1991,7.18,0,7.18,,94.15,5.642,845267,907.129,0.122,0
572,1992,5.37,0,5.37,,96.548,5.738,866995,929.643,0.122,0
572,1993,2.45,0,2.45,,99.067,5.854,887706,952.156,0.121,0
572,1994,6.25,0,6.25,,100.682,5.991,907622,974.67,0.119,0
572,1995,7.37,0,7.37,,102.863,6.253,926836,997.183,0.119,0
572,1996,5.15,0,5.15,,104.783,6.407,945506,1019.696,0.117,0
572,1997,5.55,0,5.55,,106.343,6.433,963416,1042.21,0.117,0
572,1998,7.26,0,7.26,,107.563,6.442,979922,1064.723,0.119,0
572,1999,9.82,0,9.82,,108.486,6.48,994105,1087.237,0.127,0
572,2000,10.17,0,10.17,,109.509,6.552,1005432,1109.75,0.127,0
572,2001,10.29,0,10.29,,110.171,6.556,1013608,,0.128,0
572,2002,17.29,0,17.29,,110.268,6.63,1019054,,0.128,0
572,2003,13.48,0,13.48,,110.603,6.766,1022796,,0.127,0
572,2004,16.13,0,16.13,,110.684,6.917,1026287,,0.124,0
572,2005,9.13,0,9.13,,111.489,7.162,1030575,,0.129,0
572,2006,12.17,0,12.17,,111.712,7.45,1036095,,0.133,0
572,2007,,,,,111.914,7.61,1042651,,0.133,0
572,2008,,,,,112.146,7.697,1049948,,0.13,0
572,2009,,,,,112.778,7.831,1057462,,0.126,0
572,2010,,,,,113.525,7.995,1064841,,0.126,0
572,2011,,,,,114.45,8.128,1072029,,0.126,0
572,2012,,,,,115.162,8.389,1079285,,0.126,0
572,2013,,,,,115.844,8.566,1086843,,0.132,0
572,2014,,,,,116.636,8.62,1095022,,0.132,0
572,2015,,,,,117.328,8.67,1104038,,0.132,0
572,2016,,,,,118.481,8.726,1113994,,0.132,0
572,2017,,,,,118.928,8.877,1124808,,0.136,0
572,2018,,,,,120.012,8.984,1136274,,0.134,0
572,2019,,,,,120.904,9.007,1148133,,0.137,0
572,2020,,,,,,,1160164,,0.137,0
572,2021,,,,,,,,,0.129,0
702,1990,,,,,573.707,4.921,5283811,5272,0.256,
702,1991,,,,,589.858,4.309,5400636,5367.8,0.356,0
702,1992,5.39,2.05,12.2,,589.088,3.157,5502490,5463.6,0.291,0
702,1993,2.2,0.91,6.43,,599.523,2.558,5593317,5559.4,0.225,0
702,1994,1.86,0.57,6.5,,605.658,2.042,5679169,5655.2,0.202,0
702,1995,1.48,0.74,6.25,,612.092,1.765,5764806,5751,0.163,0
702,1996,1.34,0.72,5.59,,612.861,1.549,5851354,5846.8,0.173,0
702,1997,1.64,0.8,8.26,,624.514,1.51,5938404,5942.6,0.181,0
702,1998,1.42,0.4,8.54,,633.291,1.479,6027395,6038.4,0.195,0
702,1999,1.62,0.54,7.54,,638.077,1.467,6119664,6134.2,0.207,0
702,2000,1.89,0.74,7.64,,649.293,1.522,6216329,6230,0.232,0
702,2001,2.03,0.56,7.52,,660.472,1.628,6318510,,0.244,0
702,2002,1.05,0.52,7.38,,674.715,1.756,6426861,,0.244,0
702,2003,2.03,0.65,8.7,,687.004,1.918,6541550,,0.248,0
702,2004,2.17,0.59,10.28,,700.201,2.064,6662391,,0.246,0
702,2005,3.12,0.9,11.72,,713.683,2.178,6789318,,0.232,0
702,2006,2.95,1.11,14.36,,727.008,2.28,6922590,,0.231,0
702,2007,,,,,741.485,2.394,7062667,,0.23,0
702,2008,,,,,753.121,2.486,7209924,,0.233,0
702,2009,,,,,767.876,2.566,7364752,,0.232,0
702,2010,,,,,784.985,2.72,7527397,,0.226,0
702,2011,,,,,802.884,2.86,7697507,,0.225,0
702,2012,,,,,823.609,3.025,7874838,,0.223,0
702,2013,,,,,836.608,3.146,8059782,,0.214,0
702,2014,,,,,860.884,3.281,8252828,,0.201,0
702,2015,,,,,875.941,3.317,8454019,,0.186,0
702,2016,,,,,892.559,3.441,8663575,,0.175,0
702,2017,,,,,921.561,3.582,8880270,,0.171,0
702,2018,,,,,944.286,3.662,9100847,,0.169,0
702,2019,,,,,961.504,3.735,9321023,,0.168,0
702,2020,,,,,,,9537642,,0.176,0
702,2021,,,,,,,,,0.184,0
461,1916,,,,,,,,,0.015,
461,1917,,,,,,,,,0.015,
461,1918,,,,,,,,,0.015,
461,1919,,,,,,,,,0.015,
461,1920,,,,,,,,833.695,0.015,
461,1921,,,,,,,,847.079,0.015,
461,1922,,,,,,,,860.464,0.015,
461,1923,,,,,,,,873.848,0.015,
461,1924,,,,,,,,887.232,0.015,
461,1925,,,,,,,,900.616,0.015,
461,1926,,,,,,,,914,0.015,
461,1927,,,,,,,,927.385,0.015,
461,1928,,,,,,,,940.769,0.015,
461,1929,,,,,,,,954.153,0.015,
461,1930,,,,,,,,967.537,0.015,
461,1931,,,,,,,,981.969,0.015,
461,1932,,,,,,,,996.4,0.015,
461,1933,,,,,,,,1010.832,0.015,
461,1934,,,,,,,,1025.264,0.015,
461,1935,,,,,,,,1039.695,0.015,
461,1936,,,,,,,,1054.127,0.015,
461,1937,,,,,,,,1068.558,0.015,
461,1938,,,,,,,,1082.99,0.015,
461,1939,,,,,,,,1097.421,0.015,
461,1940,,,,,,,,1111.853,0.015,
461,1941,,,,,,,,1133.568,0.016,
461,1942,,,,,,,,1155.282,0.016,
461,1943,,,,,,,,1176.997,0.016,
461,1944,,,,,,,,1198.712,0.026,
461,1945,,,,,,,,1220.427,0.029,
461,1946,,,,,,,,1242.141,0.041,
461,1947,,,,,,,,1263.856,0.064,
461,1948,,,,,,,,1285.571,0.064,
461,1949,,,,,,,,1307.285,0.064,
461,1950,,,,,128.344,1.033,,1329,0.064,
461,1951,,,,,129.584,1.037,,1353.3,0.064,
461,1952,,,,,131.031,1.047,,1377.6,0.075,
461,1953,,,,,133.68,1.062,,1401.9,0.076,
461,1954,,,,,136.409,1.077,,1426.2,0.076,
461,1955,,,,,139.24,1.091,,1450.5,0.077,
461,1956,,,,,142.421,1.102,,1474.8,0.123,
461,1957,,,,,145.864,1.119,,1499.1,0.174,
461,1958,,,,,149.691,1.138,,1523.4,0.205,
461,1959,,,,,154.886,1.161,,1547.7,0.223,
461,1960,0,0,0,,161.453,1.185,1580508,1572,0.249,0
461,1961,0,0,0,,166.044,1.235,1597523,1611.213,0.266,0
461,1962,0,0,0,,169.241,1.272,1612761,1650.426,0.262,0
461,1963,0,0,0,,172.993,1.335,1631758,1689.638,0.171,2
461,1964,0,0,0,,177.784,1.444,1662073,1728.851,0.229,0
461,1965,0,0,0,,183.268,1.572,1708631,1768.064,0.228,0
461,1966,0,0,0,,189.193,1.673,1774020,1807.277,0.228,0
461,1967,0,0,0,,195.105,1.735,1855450,1846.49,0.096,2
461,1968,0,0,0,,202.281,1.787,1945777,1885.702,0.086,0
461,1969,0,0,0,,209.796,1.841,2034902,1924.915,0.08,0
461,1970,0,0,0,,218.107,1.847,2115522,1964.128,0.08,0
461,1971,0,0,0,,225.617,1.861,2185667,2015.853,0.08,0
461,1972,0,0,0,,232.326,1.87,2247578,2067.577,0.08,0
461,1973,0,0,0,,238.934,1.848,2303344,2119.302,0.08,0
461,1974,0,0,0,,247.294,1.89,2356620,2171.027,0.08,0
461,1975,0,0,0,,251.654,1.835,2410451,2222.751,0.08,0
461,1976,0,0,0,,257.909,1.81,2464424,2274.476,0.08,0
461,1977,0,0,0,,266.288,1.888,2518454,2326.201,0.08,0
461,1978,0,0,0,,274.823,1.976,2576293,2377.926,0.08,0
461,1979,0,0,0,,281.862,1.977,2642693,2429.65,0.08,0
461,1980,0,0,0,,289.87,1.918,2720835,2481.375,0.145,0
461,1981,0,0,0,,297.638,1.784,2812312,2583.719,0.15,0
461,1982,0,0,0,,308.29,1.676,2915618,2686.063,0.15,0
461,1983,0,0,0,,319.444,1.577,3026980,2788.406,0.15,0
461,1984,0,0,0,,330.882,1.551,3140840,2890.75,0.15,0
461,1985,0,0,0,,342.974,1.539,3252997,2993.094,0.15,0
461,1986,0,0,0,,354.967,1.522,3363040,3095.438,0.15,0
461,1987,0,0,0,,366.407,1.5,3471738,3197.782,0.15,0
461,1988,0,0,0,,380.02,1.533,3577469,3300.125,0.15,0
